urls,Domain,IP Address in URL,@ Symbol in URL,Length of URL,Depth of URL,"Redirection ""//"" in URL",http/https in Domain name,Using URL Shortening Services,"Prefix or Suffix ""-"" in Domain",DNS Record,Age of Domain,End Period of Domain
http://torcache.net/torrent/23213F1AD037D01B5EC96722C4019F956E5A0901.torrent?title=[kickass.to]vikings.seizoen.3.afl.10.xvid.nl.subs.dmt,torcache.net,1,0,136,2,0,0,0,0,1,13.0,2025-04-29 11:29:16
http://torcache.net/torrent/711227F10FD985063C7EB12420C71679F5084512.torrent?title=[kickass.to]grimm.s04e19.hdtv.x264.lol.ettv,torcache.net,1,0,126,2,0,0,0,0,1,13.0,2025-04-29 11:29:16
http://stackoverflow.com/questions/21009769/web-config-redirect-all-paths-to-index-php-not-working,stackoverflow.com,1,0,98,3,0,0,0,0,1,20.0,2025-02-02 11:59:59
http://indianexpress.com/article/sports/football/you-can-only-beat-barcelona-when-you-take-the-ball-away-from-them-ex-coach-pep-guardiola/,indianexpress.com,1,0,138,5,0,0,0,0,1,22.0,2025-05-20 18:06:29
http://torcache.net/torrent/85C11DC5F3A4B410EC7F0542942987CA2C914E1F.torrent?title=[kickass.to]michael.jackson.discography.studio.albums.1972.2010,torcache.net,1,0,146,2,0,0,0,0,1,13.0,2025-04-29 11:29:16
http://clien.net/cs2/bbs/board.php?bo_table=pds&sca=%5B%EB%B0%B0%EA%B2%BD%ED%99%94%EB%A9%B4%3APC%5D,clien.net,1,0,99,3,0,0,0,0,1,22.0,2025-10-26 06:29:51
http://grantland.com/hollywood-prospectus/the-art-of-unease-the-jinx-serial-and-the-new-true-crime-boom/,grantland.com,1,0,104,3,0,0,0,0,1,27.0,2025-06-11 04:00:00
http://distractify.com/post/related/id/54f8b97b4a0c4b4b42c50c49/skip/40/limit/10/back/0,distractify.com,1,0,87,10,0,0,0,0,1,11.0,2025-01-29 09:58:25
http://bleacherreport.com/articles/2462497-barcelonas-entire-strikeforce-not-just-leo-messi-prove-unstoppable-at-bayern,bleacherreport.com,1,0,119,2,0,0,1,0,1,19.0,2025-07-20 02:15:22
http://torcache.net/torrent/F4C80344DD703F36C7B56C0301A8F3F663FF628D.torrent?title=[kickass.to]the.business.book.big.ideas.simply.explained,torcache.net,1,0,139,2,0,0,0,0,1,13.0,2025-04-29 11:29:16
http://mentalfloss.com/article/63491/creepy-anti-littering-campaign-uses-dna-shame-litterbugs,mentalfloss.com,1,0,93,3,0,0,0,0,1,28.0,2025-04-10 04:00:00
http://mic.com/articles/117948/6-months-later-here-s-what-s-happened-to-the-netherland-s-solar-bike-paths,mic.com,1,0,105,3,0,0,0,0,1,30.0,2030-09-29 04:00:00
http://indianexpress.com/article/good-news/chimps-will-walk-distances-for-favourite-food-suggests-new-study/,indianexpress.com,1,0,108,4,0,0,0,0,1,22.0,2025-05-20 18:06:29
http://fishki.net/auto/1530851-vsegda-s-soboj-vozhu-topor.html?pid=1530851&gid=2000957,fishki.net,1,0,86,2,0,0,0,0,1,20.0,2031-05-10 18:12:55
http://qz.com/387928/airlines-want-you-to-do-these-ridiculous-mindfulness-exercises-in-your-cramped-seat/,qz.com,1,0,105,3,0,0,0,0,1,25.0,2026-03-25 04:00:00
http://fortune.com/company/s/news/sprint-adds-customers-revenues-slip-during-turnaround-2/,fortune.com,1,0,90,5,0,0,0,0,1,30.0,2025-06-01 04:00:00
http://web.de/magazine/unterhaltung/tv-film/50-shades-of-grey/stars-sm-fieber-30450438,web.de,1,0,86,5,0,0,0,0,1,,
http://kenh14.vn/doi-song/viet-nam-lot-top-10-tuyen-duong-thu-thach-nhat-cho-xe-dap-20141014101842532.chn,kenh14.vn,1,0,105,2,0,0,0,0,1,,
http://qz.com/389178/what-you-need-to-know-about-googles-just-announced-wireless-service/,qz.com,1,0,89,3,0,0,0,0,1,25.0,2026-03-25 04:00:00
http://thenextweb.com/microsoft/2014/10/01/microsoft-cuts-surface-pro-3-type-cover-keyboard-price-10-schools-canada-uk-us/,thenextweb.com,1,0,122,6,0,0,0,0,1,16.0,2025-08-02 19:06:27
http://tobogo.net/cdsb/board.php?board=storygame&bm=view&no=143&category=&auth=&page=1&search=&keyword=&recom=,tobogo.net,1,0,110,2,0,0,0,0,1,7.0,2025-08-06 18:26:17
http://thenextweb.com/insider/2015/05/04/making-a-social-impact-with-p2p-microfinance-zidisha-launches-in-haiti/gtm.start,thenextweb.com,1,0,121,6,0,0,0,0,1,16.0,2025-08-02 19:06:27
http://ap.org/Content/Press-Release/2012/AP-State-News-Reports-Kitchen-table-story-on-agriculture-beat,ap.org,1,0,102,4,0,0,0,0,1,33.0,2028-07-24 04:00:00
http://nesn.com/2015/05/schedule-tv-listings-for-blackhawks-ducks-rangers-lightning-conference-finals/,nesn.com,1,0,102,4,0,0,0,0,1,29.0,2027-07-15 04:00:00
http://icicibank.com/Personal-Banking/offers/offer-detail.page?id=offer-shaze-offer-20150202191052360,icicibank.com,1,0,101,3,0,0,0,0,1,28.0,2026-07-15 04:00:00
http://correios.com.br/para-sua-empresa/exportacao-e-importacao/exportacao-e-importacao-1/imagens/importa.jpg,correios.com.br,1,0,109,5,0,0,0,0,1,26.0,2028-10-30 00:00:00
http://ringring.vn/diem-danh-loat-mv-gay-bao-cua-toc-tien-tu-khi-quay-tro-lai-vpop-117796.html,ringring.vn,0,0,94,1,0,0,0,0,0,,
http://extratorrent.cc/torrent_download/4189669/%5BHorribleSubs%5D+Hibike%21+Euphonium+-+06+%5B720p%5D.mkv.torrent,extratorrent.cc,0,0,114,3,0,0,0,0,0,13.0,2024-12-03 12:08:35
http://tobogo.net/cdsb/board.php?board=storybook&bm=view&no=157&category=&auth=&page=1&search=&keyword=&recom=,tobogo.net,1,0,110,2,0,0,0,0,1,7.0,2025-08-06 18:26:17
http://web.de/magazine/geld-karriere/schuldnerberatung-serioesen-finanzfalle-30189110,web.de,1,0,85,3,0,0,0,0,1,,
http://thenextweb.com/entrepreneur/2015/04/22/9-qualities-of-world-class-growth-hacking-teams/gtm.js,thenextweb.com,1,0,100,6,0,0,0,0,1,16.0,2025-08-02 19:06:27
http://buzzfil.net/m/show-art/les-fanatiques-d-histoires-comprendront-ces-21-blagues-tres-droles-3.html,buzzfil.net,1,0,103,3,0,0,0,0,1,9.0,2025-02-09 18:46:12
http://pornsharing.com/stacked-slut-joslyn-james-sucks-big-dark-dick-in-the-kitchen_v78301,pornsharing.com,1,0,90,1,0,0,0,0,1,21.0,2024-10-16 07:11:58
http://plarium.com/de/strategiespiele/soldiers-inc/news/aktualisierte-belohnungen-fur-verbundsvertrage/,plarium.com,1,0,103,6,0,0,0,0,1,14.0,2025-04-04 20:54:03
http://plarium.com/it/giochi-di-strategia/total-domination/notizie/completa-nuove-missioni-del-clan/,plarium.com,1,0,100,6,0,0,0,0,1,14.0,2025-04-04 20:54:03
http://buzzfil.net/article/5400/vdm/voici-le-top-13-des-meilleures-repliques-jamais-vues-2.html?href=inner_website,buzzfil.net,1,0,114,4,0,0,0,0,1,9.0,2025-02-09 18:46:12
http://bestblackhatforum.com/Thread-%E2%96%88%E2%96%92%E2%96%BA%E2%98%BC-JVVLP-An-Ultimate-5000-Month-YouTube-System-Dominate-Gurus-%E2%98%BC%E2%97%84%E2%96%92%E2%96%88?page=3,bestblackhatforum.com,1,0,175,1,0,0,0,0,1,13.0,2025-04-14 15:24:51
http://putlocker.is/watch-geordie-shore-tvshow-season-2-episode-3-online-free-putlocker.html,putlocker.is,1,0,92,1,0,0,0,0,1,4.0,2024-12-10 00:00:00
http://olx.ro/m/adauga-anunt/?type=adding&ref%5B0%5D%5Baction%5D=index&ref%5B0%5D%5Bmethod%5D=index,olx.ro,1,0,99,3,0,0,0,0,1,18.0,2025-08-01 00:00:00
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%B4%A0%E4%BA%BA%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FdWtd3Vahk4QUd2nR+%E5%92%8C%E6%AD%8C%E5%B1%B1%E5%87%BA%E8%BA%AB%E3%80%80%E3%81%82%E3%81%8A%E3%81%84%EF%BC%8820%EF%BC%89+%23ero+%23douga+%23agesage,twitter.com,1,0,282,1,0,0,0,0,1,24.0,2025-01-21 16:28:17
http://mic.com/articles/99602/it-s-official-colin-farrell-and-vince-vaughn-will-star-in-true-detective-season-2,mic.com,1,0,111,3,0,0,0,0,1,30.0,2030-09-29 04:00:00
http://grantland.com/hollywood-prospectus/stuff-i-found-on-the-interstellar-space-hunt-site-including-the-final-trailer/,grantland.com,1,0,120,3,0,0,0,0,1,27.0,2025-06-11 04:00:00
http://correios.com.br/Para-governo/tribunais-e-poder-judiciario/solucoes-financeiras,correios.com.br,1,0,85,3,0,0,0,0,1,26.0,2028-10-30 00:00:00
http://getpocket.com/signup?mode=socialmode&t=1&route=http://getpocket.com/p/pocket-topics/fitness,getpocket.com,1,0,98,1,0,0,1,0,1,13.0,2025-02-03 06:10:08
http://cox.com/residential/support/tv/articles.cox?catId=p2_hdtv&catName=HDTV&prodId=p1_tv,cox.com,1,0,90,4,0,0,1,0,1,29.0,2025-02-07 14:42:01
http://babal.net/news/view/42900/%D8%AA%D8%A3%D8%AC%D9%8A%D9%84-%D9%85%D8%AD%D8%A7%D9%83%D9%85%D8%A9-%D9%85%D8%B1%D8%B3%D9%8A-%D9%8810-%D8%A2%D8%AE%D8%B1%D9%8A%D9%86-%D8%A8%D8%A7%D9%84%D8%AA%D8%AE%D8%A7%D8%A8%D8%B1-%D9%85%D8%B9-%D9%82%D8%B7%D8%B1-%D9%84%D9%8031-%D9%85%D8%A7%D8%B1%D8%B3,babal.net,1,0,286,4,0,0,0,0,1,11.0,2025-03-19 20:03:25
http://interpark.com/displaycorner/FreeMarket.do?_method=itemCateList&free1=pc&free2=007001010005&free3=item&disp_no=007001010005,interpark.com,1,0,129,2,0,0,0,0,1,28.0,2025-02-12 05:00:00
http://nguyentandung.org/ha-vien-my-thong-qua-du-luat-dung-chuong-trinh-nghe-len-dien-thoai.html,nguyentandung.org,1,0,96,1,0,0,0,0,1,13.0,2024-10-30 05:10:57
http://mic.com/articles/116332/the-new-muppets-tv-series-will-be-unlike-anything-you-ve-seen-before,mic.com,1,0,99,3,0,0,0,0,1,30.0,2030-09-29 04:00:00
http://allrecipes.com/Recipes/Fruits-and-Vegetables/Main.aspx?prop24=hn_browsedeeper&evt19=1,allrecipes.com,1,0,92,3,0,0,0,0,1,26.0,2025-07-10 04:00:00
http://mylust.com/videos/10589/pounding-my-pink-booty-wife-doggy-style-on-homemade-sex-vid/,mylust.com,1,0,91,4,0,0,1,0,1,19.0,2026-11-19 05:50:20
https://privatbank.ua/ua/business/universalnyje-reshenija/kreditovanie-biznesa/kredit-pod-depozit/,privatbank.ua,1,0,98,6,0,0,0,0,1,,
http://extratorrent.cc/torrent_download/4189072/Creativemarket+Love+Lace+Photoshop+Action+263740.torrent,extratorrent.cc,0,0,104,3,0,0,0,0,0,13.0,2024-12-03 12:08:35
http://torcache.net/torrent/ACD4F3175F2F2EBF6A348B24EC2D2359900A6F42.torrent?title=[kickass.to]the.big.bang.theory.s08e16.hdtv.x264.lol.ettv,torcache.net,1,0,140,2,0,0,0,0,1,13.0,2025-04-29 11:29:16
http://xvideo-jp.com/archives/category/%e7%b4%a0%e4%ba%ba%e7%9b%97%e6%92%ae/%e7%b4%a0%e4%ba%ba%e9%80%a3%e3%82%8c%e8%be%bc%e3%81%bf%e3%83%8a%e3%83%b3%e3%83%91sex%e9%9a%a0%e3%81%97%e6%92%ae%e3%82%8a,xvideo-jp.com,1,0,196,4,0,0,0,1,1,12.0,2025-05-10 00:27:37
http://cookpad.com/login?rt=%2Fcategory%2Frecommend%2F11%3Frt%3D%252Fcategory%252F11,cookpad.com,1,0,84,1,0,0,0,0,1,25.0,2028-04-12 04:00:00
http://thenextweb.com/insider/2012/12/13/prezi-launches-versions-in-spanish-japanese-and-korean-as-it-sails-past-17-million-users-mark/gtm.js,thenextweb.com,1,0,141,6,0,0,0,0,1,16.0,2025-08-02 19:06:27
http://emgn.com/entertainment/these-27-cringe-worthy-pictures-will-have-your-inner-ocd-screaming-no-more/,emgn.com,0,0,105,3,0,0,0,0,0,20.0,2025-06-20 18:57:38
http://mixi.jp/share.pl?u=http://alfalfalfa.com/articles/117942.html&k=e09afc106e473491952cfe324aa83aabe5b07446,mixi.jp,1,0,111,1,0,0,0,0,1,20.0,2024-12-31 00:00:00
http://distractify.com/post/related/id/553fb4184a0c4bcc5a90f734/skip/40/limit/10/back/0,distractify.com,1,0,87,10,0,0,0,0,1,11.0,2025-01-29 09:58:25
https://twitter.com/share?url=http%3A%2F%2Fhubpages.com%2Fhub%2FNew-Apocalypse-40k-Mission-Special-Rules-Part-3-Strategic-Assets-Reserves-and-Divine-Intervention&text=New+Apocalypse+40k+Mission+Special+Rules+-+Part+3+-+Strategic+Assets%2C+Reserves%2C+and+Unnatural+Disasters,twitter.com,1,0,274,1,0,0,0,0,1,24.0,2025-01-21 16:28:17
http://pitchfork.com/features/staff-lists/9574-the-most-anticipated-releases-of-2015/,pitchfork.com,1,0,85,4,0,0,0,0,1,28.0,2024-10-12 04:00:00
http://metro.co.uk/2015/05/13/who-needs-selfie-sticks-these-one-footed-selfies-are-next-level-5195730/,metro.co.uk,1,0,102,5,0,0,0,0,1,28.0,2028-06-17 00:00:00
http://torcache.net/torrent/65652A93A01D81FE7A2C7F0F7B7BB2CC3EE605CF.torrent?title=[kickass.to]daredevil.s01e03.webrip.x264.sneaky,torcache.net,1,0,130,2,0,0,0,0,1,13.0,2025-04-29 11:29:16
http://web.tv/liveCategory/23/language/1/index/changeLanguage/newshared/searchAutoComplete,web.tv,1,0,90,8,0,0,0,0,1,22.0,2024-09-14 12:43:32
http://grantland.com/hollywood-prospectus/decoding-the-2015-oscars-the-birdman-win-and-what-it-tells-us-about-hollywood/,grantland.com,1,0,120,3,0,0,0,0,1,27.0,2025-06-11 04:00:00
http://torcache.net/torrent/F44D2EFFE75FF6C664628B31440AF8358A7A08F6.torrent?title=[kickass.to]badlapur.2015.hindi.1cd.dvdscrrip.x264.team.ddh.rg,torcache.net,1,0,145,2,0,0,0,0,1,13.0,2025-04-29 11:29:16
http://ck101.com/forum.php?mod=misc&action=recommend&do=add&tid=3157277&hash=b5160424,ck101.com,1,0,85,1,0,0,0,0,1,19.0,2024-12-30 21:14:12
http://akhbarelyom.com/news/newdetails/411096/1/%D8%A3%D9%87%D8%A7%D9%84%D9%8A-%D9%82%D8%B1%D9%8A%D8%A9-%D9%88.html,akhbarelyom.com,1,0,115,5,0,0,0,0,1,22.0,2033-12-31 14:08:18
http://qz.com/400205/germany-is-replacing-its-nuclear-reactors-with-massive-offshore-wind-farms/,qz.com,1,0,96,3,0,0,0,0,1,25.0,2026-03-25 04:00:00
http://katproxy.com/desktop-wallpapers-miscellaneous-1680x1050-2560x1600-111pcs-2015-jpg-t10600359.html,katproxy.com,1,0,103,1,0,0,0,0,1,4.0,2024-10-11 18:49:53
http://pikabu.ru/tag/%D0%A1%D0%B0%D0%BF%D0%B5%D1%80%D0%BD%D0%B0%D1%8F%20%D0%BB%D0%BE%D0%BF%D0%B0%D1%82%D0%B0/hot,pikabu.ru,1,0,112,3,0,0,0,0,1,,
http://thenextweb.com/shareables/2015/05/07/the-guy-who-built-a-millennium-falcon-drone-just-built-a-bigger-better-version/,thenextweb.com,1,0,123,6,0,0,0,0,1,16.0,2025-08-02 19:06:27
http://allegro.pl/listing/listing.php?id=122640&order=m&p=2&string=%7Bstring%7D&bmatch=seng-v6-p-sm-isqm-2-ce-0113,allegro.pl,1,0,114,2,0,0,0,0,1,,
http://grantland.com/the-triangle/medium-cool-how-wisconsin-tamed-kentucky-and-why-duke-should-be-seriously-worried/,grantland.com,1,0,116,3,0,0,0,0,1,27.0,2025-06-11 04:00:00
http://nguyentandung.org/dod-trung-quoc-dang-phat-trien-cong-cu-tan-cong-co-kha-nang-danh-sap-toan-bo-he-thong-internet.html,nguyentandung.org,1,0,124,1,0,0,0,0,1,13.0,2024-10-30 05:10:57
http://extratorrent.cc/torrent_download/4189438/Furious+Seven+2015+DVD9rip+English+Klam.torrent,extratorrent.cc,0,0,95,3,0,0,0,0,0,13.0,2024-12-03 12:08:35
http://pikabu.ru/tag/%D1%87%D0%B5%D1%80%D0%BD%D1%8B%D0%B9%20%D1%8E%D0%BC%D0%BE%D1%80/hot,pikabu.ru,1,0,88,3,0,0,0,0,1,,
http://sourceforge.net/directory/add_facet_filter?facet=license&constraint=OSI-Approved+Open+Source+%3A%3A+Open+Software+License+3.0+%28OSL3.0%29,sourceforge.net,1,0,145,2,0,0,0,0,1,25.0,2027-08-08 04:47:54
http://mic.com/articles/91563/the-tampon-commercial-every-woman-wishes-she-d-seen-as-a-kid,mic.com,1,0,90,3,0,0,0,0,1,30.0,2030-09-29 04:00:00
http://cheezburger.com/70994689/funny-fail-video-birthday-dentures?ref=whatspopularvotes,cheezburger.com,1,0,88,2,0,0,0,0,1,18.0,2026-12-31 04:47:04
http://mic.com/articles/115302/an-astronaut-went-on-a-spacewalk-with-a-go-pro-and-the-result-is-hauntingly-beautiful,mic.com,1,0,116,3,0,0,0,0,1,30.0,2030-09-29 04:00:00
http://extratorrent.cc/torrent/4189659/The+Redwood.Massacre.2014.720p.BRRip.x264.AC3.EVO.html,extratorrent.cc,0,0,93,3,0,0,0,0,0,13.0,2024-12-03 12:08:35
http://ap.org/Content/Press-Release/2014/AP-top-editor-to-address-importance-of-press-freedom-around-the-globe,ap.org,1,0,110,4,0,0,0,0,1,33.0,2028-07-24 04:00:00
http://telegraf.com.ua/zhizn/moda-zhizn/1887019-model-karu-delevin-priglasili-syigrat-v-filme-lyuka-bessona.html,telegraf.com.ua,1,0,112,3,0,0,0,0,1,,
http://maybank2u.com.my/mbb_info/m2u/public/personalList04.do?cntTypeId=0&channelId=BBSME-Financing&programId=BBSME-Financing_WorkCap1&cntKey=&chCatId=/mbb/BBSME/BBSME-Financing,maybank2u.com.my,1,0,177,4,0,0,0,0,1,24.0,2025-05-22 16:00:00
http://hubpages.com/hub/Good-Writing-Is-8-Point-of-view-the-five-big-questions-writers-need-to-answer,hubpages.com,1,0,101,2,0,0,0,0,1,19.0,2025-04-28 00:32:00
http://onedio.com/haber/doga-ile-ic-ice-yasayabilmek-icin-20-yil-harcayarak-kendini-idame-ettiren-ada-insa-eden-mukemmel-cift-504449,onedio.com,1,0,132,2,0,0,0,0,1,13.0,2030-11-27 15:20:17
http://searchengineland.com/facebooks-hello-app-another-incremental-step-toward-local-search-219637,searchengineland.com,1,0,99,1,0,0,0,0,1,18.0,2025-07-26 20:57:04
http://plarium.com/es/juegos-de-estrategia/sparta-war-of-empires/noticias/rumbo-a-la-victoria/,plarium.com,1,0,94,6,0,0,0,0,1,14.0,2025-04-04 20:54:03
http://likemag.com/sr/stavlja-sir-u-hleb-kada-budete-videli-zasto-radi-pozelecete-da-napravite-ovo-za-veceru,likemag.com,1,0,108,2,0,0,0,0,1,14.0,2024-09-15 16:34:52
http://udn.com/news/story/7098/898074-%E8%81%AF%E7%99%BC%E7%A7%91%EF%BC%9A%E6%9C%AA%E8%A8%88%E7%95%AB%E6%8E%A8%E8%87%AA%E4%B8%BB%E6%9E%B6%E6%A7%8B%E6%88%96%E6%90%B6%E9%80%B2Win-10%E5%B8%82%E5%A0%B4,udn.com,1,0,197,4,0,0,0,0,1,25.0,2026-09-09 04:00:00
http://emgn.com/movies/hugh-jackman-is-snapped-training-hard-for-his-new-role-as-blackbeard-looking-good-hugh/2/,emgn.com,0,0,112,4,0,0,0,0,0,20.0,2025-06-20 18:57:38
https://paytm.com/shop/g/electronics/the-electronic-store/upto-rs-5000-off-on-led-tv-s?sort_popular=1?src=offer,paytm.com,1,0,111,5,0,0,0,0,1,21.0,2029-06-23 16:29:01
http://censor.net.ua/jokes/all/page/1786/hero/0/category/0/interval/5/author/0/sortby/date,censor.net.ua,1,0,90,14,0,0,0,0,1,,
http://metro.co.uk/2015/05/11/31-year-old-credits-pole-dancing-with-saving-her-life-and-curing-her-depression-5191255/,metro.co.uk,1,0,118,5,0,0,0,0,1,28.0,2028-06-17 00:00:00
http://searchengineland.com/dropped-in-rankings-google-mistake-over-parked-domains-118979,searchengineland.com,1,0,89,1,0,0,0,0,1,18.0,2025-07-26 20:57:04
http://dribbble.com/shots/270456-Pittsburgh-PA-Gowalla-City-Guide-Postcard?list=searches&tag=alan_defibaugh,dribbble.com,1,0,107,2,0,0,0,0,1,16.0,2024-10-22 03:59:59
http://babal.net/books/view/166/%D9%83%D9%85%D9%8A%D8%A7%D8%A1-%D8%A7%D9%84%D8%B5%D9%84%D8%A7%D8%A9-%D8%A7%D9%84%D8%AC%D8%B2%D8%A1-%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%89--%D9%84%D9%80-%D8%A3%D8%AD%D9%85%D8%AF-%D8%AE%D9%8A%D8%B1%D9%8A-%D8%A7%D9%84%D8%B9%D9%85%D8%B1%D9%8A,babal.net,1,0,268,4,0,0,0,0,1,11.0,2025-03-19 20:03:25
http://censor.net.ua/video_news/335924/u_nas_est_vse_no_tehnicheski_eto_uroven_60h_godov_v_shtabah_do_sih_por_znachki_na_kartah_risuyut_a_ne,censor.net.ua,1,0,140,3,0,0,0,0,1,,
http://censor.net.ua/resonance/330205/profsoyuzy_novyyi_menedjment_minenergo_obrekaet_ugleprom_na_krizis,censor.net.ua,1,0,104,3,0,0,0,0,1,,
http://serverfault.com/questions/448695/completely-disable-cd-dvd-rom-access-to-all-users-on-ubuntu-12-04-lts,serverfault.com,1,0,109,3,0,0,1,0,1,15.0,2025-03-15 03:13:53
http://giphy.com/services/oembed/?url=http://media0.giphy.com/media/B29VRtkJ1Wz9C/giphy.gif,giphy.com,1,0,91,3,0,0,0,0,1,11.0,2033-11-27 17:56:21
http://distractify.com/post/related/id/54183a7b4a0c4bd3048b73b5/skip/10/limit/10/back/0,distractify.com,1,0,87,10,0,0,0,0,1,11.0,2025-01-29 09:58:25
http://extratorrent.cc/torrent_download/4190375/VA-Namaste_GOA_Volume_2_20_Psychedelic_Trance_Tunes-LTDS010-WEB-2015-PITY.torrent,extratorrent.cc,0,0,129,3,0,0,0,0,0,13.0,2024-12-03 12:08:35
http://mylust.com/videos/5213/drunk-blonde-coed-digs-her-girl-friend-s-cunt-with-her-tongue/,mylust.com,1,0,92,4,0,0,1,0,1,19.0,2026-11-19 05:50:20
http://tobogo.net/cdsb/board.php?board=storytv&bm=view&no=541&category=&auth=&page=1&search=&keyword=&recom=,tobogo.net,1,0,108,2,0,0,0,0,1,7.0,2025-08-06 18:26:17
http://arstechnica.com/security/2015/05/extremely-serious-virtual-machine-bug-threatens-cloud-providers-everywhere/,arstechnica.com,1,0,115,5,0,0,0,0,1,25.0,2025-12-30 05:00:00
http://qz.com/400697/stephen-colbert-raffled-off-his-tv-set-desk-and-gave-the-money-to-hundreds-of-teachers/,qz.com,1,0,108,3,0,0,0,0,1,25.0,2026-03-25 04:00:00
http://olx.ua/list/q-%D0%B2%D0%B5%D0%BB%D0%BE%D1%81%D0%B8%D0%BF%D0%B5%D0%B4%D1%8B/?search%5Bpaidads_listing%5D=1,olx.ua,1,0,112,3,0,0,0,0,1,,
http://motthegioi.vn/the-gioi-mang/the-gioi-cuoi/het-hon-vi-nu-sinh-cap-1-xinh-xan-mang-thai-va-dau-de-188253.html,motthegioi.vn,0,0,114,3,0,0,0,0,0,,
http://techcrunch.com/2015/04/17/crunchweek-yahoofoursquare-etsys-ipo-goes-boom-and-slack-raises-another-chunk-of-capital/,techcrunch.com,1,0,122,5,0,0,0,0,1,19.0,2025-06-10 22:56:20
http://fazenda.gov.br/divulgacao/agenda/2014/outubro/agenda-das-5/agenda-dos-funcionarios-d.a.s-5-09.10.2014/?searchterm=agenda,fazenda.gov.br,0,0,127,7,0,0,0,0,0,29.0,
http://motthegioi.vn/kinh-te/dau-tu-kinh-doanh/dai-gia-dang-van-thanh-chuyen-huong-di-chan-bo-lam-du-lich-188192.html,motthegioi.vn,0,0,117,3,0,0,0,0,0,,
http://codecanyon.net/item/reforce-user-registration-popup/full_screen_preview/11363093,codecanyon.net,1,0,87,4,0,0,0,0,1,14.0,2025-10-29 02:40:57
http://udn.com/news/story/7088/898402-%E5%BE%AE%E8%BB%9F%E5%BB%BA%E9%80%A0%E4%B8%89%E7%B5%84%E6%B5%B7%E5%BA%95%E9%9B%BB%E7%BA%9C-%E5%B8%B6%E5%8B%95%E7%B6%B2%E8%B7%AF%E5%82%B3%E8%BC%B8,udn.com,1,0,183,4,0,0,0,0,1,25.0,2026-09-09 04:00:00
http://stackoverflow.com/questions/22554446/docker-container-binds-to-port-but-i-am-unable-to-ping-it?answertab=active,stackoverflow.com,1,0,118,3,0,0,0,0,1,20.0,2025-02-02 11:59:59
http://aljazeera.net/Home/GetPage/f6451603-4dff-4ca1-9c10-122741d17432/22dd7472-8bd9-47d9-b6eb-c21caa2a4aed,aljazeera.net,1,0,107,4,0,0,0,0,1,28.0,2029-08-29 04:00:00
http://searchengineland.com/google-drops-another-search-filter-reading-level-220581,searchengineland.com,1,0,83,1,0,0,0,0,1,18.0,2025-07-26 20:57:04
http://torcache.net/torrent/ED55D4F1BDA971C9AF17A34C32E0302C1A85E398.torrent?title=[kickass.to]gotham.s01e22.hdtv.xvid.fum.ettv,torcache.net,1,0,127,2,0,0,0,0,1,13.0,2025-04-29 11:29:16
http://rt.com/in-vision/air-canada-plane-crash-skidded/halifax-stanfield-airport-enfield/,rt.com,1,0,89,4,0,0,1,0,1,32.0,2025-09-22 04:00:00
http://tobogo.net/cdsb/board.php?board=storygame&bm=view&no=119&category=&auth=&page=1&search=&keyword=&recom=,tobogo.net,1,0,110,2,0,0,0,0,1,7.0,2025-08-06 18:26:17
http://ringring.vn/rung-ron-nghich-tu-noi-dien-giet-cha-phan-xac-quang-vao-chuong-lon-116086.html,ringring.vn,0,0,97,1,0,0,0,0,0,,
http://distractify.com/post/related/id/5551122e4a0c4b934b84eaec/skip/50/limit/10/back/0,distractify.com,1,0,87,10,0,0,0,0,1,11.0,2025-01-29 09:58:25
http://xhamster.com/movies/4558822/blacked_petite_blonde_screams_on_huge_black_dick.html,xhamster.com,1,0,88,3,0,0,0,0,1,17.0,2027-04-02 12:48:32
http://pornsharing.com/young-babes-get-many-facial-shots-in-this-hot-compilation_v33782,pornsharing.com,1,0,87,1,0,0,0,0,1,21.0,2024-10-16 07:11:58
http://babal.net/news/view/111815/%D8%A8%D8%A7%D9%84%D8%B5%D9%88%D8%B1..-%D9%85%D8%AD%D8%A7%D8%B6%D8%B1%D8%A9-%D9%84%D9%80%D9%86%D9%85%D9%88%D8%B0%D8%AC-%D9%85%D8%AD%D8%A7%D9%83%D8%A7%D8%A9-%D9%88%D8%B2%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%A8%D9%85%D8%B3%D8%AC%D8%AF-%D8%A7%D9%84%D8%AD%D8%A7%D9%83%D9%85-%D8%A8%D8%A3%D9%85%D8%B1-%D8%A7%D9%84%D9%84%D9%87,babal.net,1,0,387,4,0,0,0,0,1,11.0,2025-03-19 20:03:25
http://torcache.net/torrent/C552D48302625EE839475D3F299D165B38075438.torrent?title=[kickass.to]focus.2015.720p.hdrip.xvid.ac3.majestic,torcache.net,1,0,134,2,0,0,0,0,1,13.0,2025-04-29 11:29:16
http://nesn.com/2015/05/tom-bradys-deflategate-suspension-impacts-patriots-super-bow-afc-east-odds/,nesn.com,1,0,99,4,0,0,0,0,1,29.0,2027-07-15 04:00:00
